launch_speed,launch_angle,events,bb_type
64.5,-26,force_out,ground_ball
82.8,-21,field_out,ground_ball
85.4,-28,field_out,ground_ball
93.3,66,field_out,popup
103.8,4,single,ground_ball
75,42,field_out,fly_ball
102,65,field_out,popup
102.2,37,home_run,fly_ball
110,3,field_out,ground_ball
94.1,29,field_out,fly_ball
97.3,29,double,fly_ball
101.7,31,home_run,fly_ball
98.5,-20,field_out,ground_ball
96.6,17,double,line_drive
92.7,-6,field_out,ground_ball
93.6,-4,field_out,ground_ball
82.1,36,field_out,fly_ball
85.5,54,field_out,fly_ball
93.5,14,single,line_drive
107.5,14,single,line_drive
107.1,5,single,ground_ball
94.8,9,field_out,line_drive
107.2,30,home_run,fly_ball
73.9,27,single,fly_ball
81.8,-27,field_out,ground_ball
100.2,-6,field_out,ground_ball
93.2,41,field_out,fly_ball
95.4,45,field_out,fly_ball
95.5,19,field_out,line_drive
82.5,41,field_out,fly_ball
100.4,15,double,line_drive
92,-7,single,ground_ball
97.1,-5,force_out,ground_ball
110.6,27,home_run,line_drive
63.6,3,single,ground_ball
86.8,-8,field_out,ground_ball
41.5,-54,field_out,ground_ball
97,47,field_out,fly_ball
102.7,29,home_run,fly_ball
96.9,9,single,line_drive
91.1,2,grounded_into_double_play,ground_ball
97.8,54,field_out,fly_ball
98.9,37,field_out,fly_ball
103.5,33,home_run,fly_ball
92.3,25,field_out,line_drive
32.2,-61,grounded_into_double_play,ground_ball
66.7,14,field_out,line_drive
77.5,-32,field_out,ground_ball
82.7,20,single,line_drive
77.8,37,field_out,fly_ball
89.4,6,single,ground_ball
99.2,41,field_out,fly_ball
92,-36,force_out,ground_ball
82.7,10,single,line_drive
101.7,28,home_run,line_drive
93.7,1,field_out,ground_ball
91.3,2,single,ground_ball
97.1,20,field_out,line_drive
70.9,-27,field_out,ground_ball
104.5,-18,field_out,ground_ball
76.7,-42,field_out,ground_ball
89.9,8,field_out,ground_ball
105.9,17,field_out,line_drive
110.6,18,double,line_drive
99.1,-6,field_out,ground_ball
80.6,6,field_out,ground_ball
105.9,36,home_run,fly_ball
96.3,50,field_out,fly_ball
96,38,home_run,fly_ball
100,37,field_error,fly_ball
89.2,14,double,line_drive
91.1,25,field_out,fly_ball
65.9,2,field_out,ground_ball
95.4,25,field_out,fly_ball
99.6,16,field_out,line_drive
86.6,13,field_out,line_drive
92.7,35,field_out,fly_ball
107.2,18,double,line_drive
75,-4,field_out,ground_ball
82.2,57,field_out,fly_ball
73,-7,field_out,ground_ball
70.3,-70,single,ground_ball
81.3,39,field_out,fly_ball
98.5,23,field_out,line_drive
86.3,48,double_play,fly_ball
86.5,27,double,fly_ball
54.9,-15,field_out,ground_ball
99.8,6,single,ground_ball
88.7,-2,force_out,ground_ball
101.6,22,field_out,line_drive
103,10,single,line_drive
91,62,field_out,fly_ball
82.7,87,field_out,popup
74.8,-12,grounded_into_double_play,ground_ball
100.3,49,field_out,fly_ball
83.3,-3,field_out,ground_ball
99.6,28,home_run,line_drive
104.5,4,double,ground_ball
106.9,12,double,line_drive
82.3,56,field_out,fly_ball
99.3,14,double,line_drive
100.8,37,field_out,fly_ball
109.6,3,force_out,ground_ball
70,33,field_out,fly_ball
89.3,-21,single,ground_ball
100.4,-14,field_out,ground_ball
54.8,2,single,ground_ball
83.9,44,sac_fly,fly_ball
89.4,37,field_out,fly_ball
92.6,34,field_out,fly_ball
103,23,home_run,line_drive
93.5,21,field_out,line_drive
85.7,28,field_out,line_drive
78.7,-22,field_out,ground_ball
93.6,32,field_out,fly_ball
87.6,31,field_out,fly_ball
75.8,-23,field_out,ground_ball
107.8,15,double,line_drive
91,28,field_out,line_drive
77.6,-18,field_out,ground_ball
106.4,-2,single,ground_ball
67,-14,field_out,ground_ball
97.3,-1,field_out,ground_ball
83.7,-5,field_out,ground_ball
91.3,3,single,ground_ball
99.9,64,field_out,popup
90.8,-12,field_out,ground_ball
90.3,68,field_out,popup
84.1,6,single,ground_ball
102.9,-10,single,ground_ball
89.4,59,field_out,popup
88.5,45,field_out,fly_ball
69.7,-13,field_out,ground_ball
78.9,0,grounded_into_double_play,ground_ball
94.7,-1,grounded_into_double_play,ground_ball
98.5,-4,field_out,ground_ball
94.6,49,field_out,fly_ball
95.9,48,field_out,fly_ball
64.9,-12,grounded_into_double_play,ground_ball
86.9,9,field_out,line_drive
79.5,64,field_out,popup
82.6,-28,grounded_into_double_play,ground_ball
96.2,8,single,line_drive
85.3,23,field_out,line_drive
95.1,31,field_out,fly_ball
88.2,-27,field_out,ground_ball
76.8,17,double,line_drive
63.2,2,fielders_choice_out,ground_ball
63.8,-30,field_out,ground_ball
51.9,-54,field_out,ground_ball
97.2,2,single,ground_ball
95.2,22,sac_fly,line_drive
86.1,51,field_out,fly_ball
75.7,49,field_out,fly_ball
104.4,14,single,line_drive
104,46,field_out,fly_ball
65.4,-49,field_out,ground_ball
105.2,-9,force_out,ground_ball
95.2,36,field_out,fly_ball
99.2,-5,single,ground_ball
92.1,-21,field_out,ground_ball
104.6,18,double,line_drive
90.4,-28,field_out,ground_ball
101.2,37,field_out,fly_ball
97.4,35,field_out,fly_ball
74.9,-36,field_out,ground_ball
95.4,59,field_out,fly_ball
102,55,field_out,fly_ball
92.6,54,field_out,fly_ball
99.2,0,field_out,ground_ball
77.7,-47,field_out,ground_ball
105.8,16,field_out,line_drive
93.2,55,field_out,fly_ball
86.6,71,field_out,popup
90.5,-32,field_out,ground_ball
47.4,10,field_out,ground_ball
107,6,single,ground_ball
92.7,39,field_out,fly_ball
102.3,2,single,ground_ball
89.4,1,field_out,ground_ball
103.3,-6,field_out,ground_ball
46.3,-61,field_out,ground_ball
53.3,73,field_out,popup
114.2,21,double,line_drive
97.3,4,field_out,ground_ball
46.7,-33,field_out,ground_ball
83.9,79,field_out,popup
90.9,-3,field_out,ground_ball
102.1,32,field_out,fly_ball
99.7,22,double,line_drive
85.3,72,field_out,popup
87.2,6,field_out,ground_ball
77.3,30,single,line_drive
89.7,-14,field_error,ground_ball
81.1,25,field_out,line_drive
108.1,21,double,line_drive
98.2,10,single,line_drive
74,-5,field_out,ground_ball
95.8,42,field_out,fly_ball
93.3,8,double,line_drive
74.9,-9,field_out,ground_ball
56.3,-4,force_out,ground_ball
98,13,single,line_drive
103.2,6,single,ground_ball
105.2,0,single,ground_ball
104.7,29,home_run,fly_ball
76.8,17,field_out,line_drive
98.3,7,field_out,line_drive
44.6,68,field_out,popup
87.5,52,field_out,fly_ball
93.2,41,field_out,fly_ball
76.1,50,field_out,popup
91.5,55,field_out,popup
100.1,5,single,ground_ball
96,43,field_out,fly_ball
74.9,33,field_out,fly_ball
92.4,2,single,ground_ball
86.4,26,field_out,fly_ball
104.8,11,field_out,ground_ball
99.5,38,field_out,fly_ball
88.5,43,field_out,fly_ball
102.5,42,field_out,fly_ball
84,37,field_out,fly_ball
42.7,-60,sac_bunt,ground_ball
95.1,13,single,line_drive
86.8,51,field_out,fly_ball
101.9,26,home_run,fly_ball
97.3,-19,single,ground_ball
89.8,35,field_out,fly_ball
99,9,field_out,line_drive
101.5,9,field_out,line_drive
100.2,6,single,ground_ball
96.3,21,field_out,line_drive
88.2,41,field_out,fly_ball
103.7,28,home_run,line_drive
59.8,-50,force_out,ground_ball
100.9,8,field_out,line_drive
70.3,12,grounded_into_double_play,ground_ball
86.2,24,field_out,line_drive
70.1,11,single,ground_ball
76.8,27,single,line_drive
70.2,-9,field_out,ground_ball
76.7,20,double,line_drive
95,55,field_out,fly_ball
75.2,-18,field_out,ground_ball
89.2,16,single,line_drive
85.2,58,field_out,fly_ball
75.1,-18,field_out,ground_ball
81.4,74,field_out,popup
99.7,31,field_out,fly_ball
69.3,-38,single,ground_ball
71,-28,field_out,ground_ball
73.8,-11,field_out,ground_ball
86,9,field_out,ground_ball
90.8,-2,field_out,ground_ball
69.9,-28,force_out,ground_ball
92.6,-29,field_out,ground_ball
94.9,39,field_out,fly_ball
73.8,77,field_out,popup
67.6,-13,field_out,ground_ball
103.7,39,single,fly_ball
102.2,14,double,line_drive
92.4,34,field_out,fly_ball
70.1,-39,field_out,ground_ball
90.6,32,double,fly_ball
104.2,3,field_out,ground_ball
93.9,16,double,line_drive
91.5,-19,field_out,ground_ball
91.7,-4,single,ground_ball
74.9,-2,field_error,ground_ball
76.6,-8,field_out,ground_ball
97.3,-4,field_out,ground_ball
102.5,7,double,line_drive
80.1,-1,force_out,ground_ball
107.7,-2,field_out,ground_ball
100.3,8,single,line_drive
103.5,40,field_out,fly_ball
102.7,18,double,line_drive
98.7,20,double,line_drive
91.8,1,single,ground_ball
92.3,39,field_out,fly_ball
88.8,47,field_out,fly_ball
94.8,14,single,line_drive
95.4,34,field_out,fly_ball
67.1,50,field_out,popup
99.8,-2,single,ground_ball
72.9,-41,field_out,ground_ball
86.7,6,double,ground_ball
103.9,-11,field_out,ground_ball
97.8,24,double,line_drive
106.1,23,home_run,fly_ball
70.1,38,single,fly_ball
66.4,-20,field_out,ground_ball
92.1,-23,field_out,ground_ball
26,47,single,ground_ball
97.2,31,field_out,fly_ball
83.6,33,field_out,fly_ball
97.8,55,field_out,fly_ball
97.7,34,field_out,fly_ball
67.3,-59,field_out,ground_ball
92.9,15,single,line_drive
90.3,28,field_out,line_drive
55.4,-46,single,ground_ball
97.6,28,home_run,line_drive
102.9,-11,single,ground_ball
43.3,-18,single,ground_ball
100.5,6,field_out,ground_ball
94.4,40,field_out,fly_ball
78.3,-42,field_out,ground_ball
95.8,35,field_out,fly_ball
80.5,59,field_out,popup
85.1,37,field_out,fly_ball
101.3,-9,grounded_into_double_play,ground_ball
101.3,12,single,line_drive
102.4,-9,field_out,ground_ball
84.7,33,field_out,fly_ball
93.2,11,single,line_drive
105,20,double,line_drive
89.3,46,field_out,fly_ball
90.5,25,field_out,line_drive
65.5,63,field_out,popup
97.3,22,field_out,line_drive
51.6,-59,field_out,ground_ball
90.1,-20,field_out,ground_ball
106.5,7,double,line_drive
106.1,31,home_run,fly_ball
104.4,21,double,line_drive
105.3,29,home_run,line_drive
103.8,1,double,ground_ball
93.7,1,field_out,ground_ball
101.2,22,double,line_drive
70.4,0,field_out,ground_ball
104.5,26,home_run,line_drive
79.2,76,field_out,popup
101.9,30,home_run,fly_ball
101.4,37,field_out,fly_ball
87.1,25,field_out,line_drive
108.8,13,double,line_drive
94.9,62,field_out,fly_ball
76,20,double,line_drive
96.9,7,single,ground_ball
57.5,-4,grounded_into_double_play,ground_ball
101.6,22,field_out,line_drive
99.5,28,home_run,line_drive
79.2,41,field_out,fly_ball
96.6,-1,single,ground_ball
81.4,7,single,ground_ball
71.1,6,field_out,ground_ball
102.3,11,single,line_drive
72.6,-9,field_out,ground_ball
98.4,66,field_error,popup
86.2,41,field_out,fly_ball
103,34,field_out,fly_ball
97.6,24,double,line_drive
96.4,-1,field_out,ground_ball
50.7,-69,single,ground_ball
95.3,29,field_out,line_drive
85.7,79,field_out,popup
106.9,26,home_run,fly_ball
98.5,-17,force_out,ground_ball
93.2,18,single,line_drive
85.2,47,field_out,fly_ball
106.7,34,home_run,fly_ball
97.5,12,field_out,line_drive
93.1,1,field_out,ground_ball
99.7,3,field_out,ground_ball
43.2,-57,field_out,ground_ball
92.8,10,double_play,line_drive
104.6,4,double,ground_ball
71.5,-1,field_out,ground_ball
87.2,27,field_out,line_drive
102.5,-10,field_out,ground_ball
87,46,field_out,fly_ball
94.7,42,field_out,fly_ball
83,-31,field_out,ground_ball
99.5,0,field_out,ground_ball
110.6,2,grounded_into_double_play,ground_ball
85.6,51,field_out,fly_ball
104.4,31,home_run,fly_ball
100.5,33,field_out,fly_ball
97.2,11,single,line_drive
95.7,-5,field_out,ground_ball
92.4,12,field_out,line_drive
101.1,13,single,line_drive
102.5,48,field_out,fly_ball
96.8,11,single,line_drive
88.8,31,field_out,fly_ball
103.3,12,single,line_drive
73.9,-36,field_error,ground_ball
67.6,-2,grounded_into_double_play,ground_ball
96.5,35,field_out,fly_ball
84.5,75,field_out,popup
91.5,68,field_out,popup
98.8,-18,field_out,ground_ball
77,7,field_out,line_drive
74.8,85,field_out,popup
83.7,60,field_out,popup
92,26,field_out,line_drive
98.1,13,single,line_drive
93.4,17,double,line_drive
74.3,-14,field_out,ground_ball
71.1,70,field_out,popup
100.7,46,triple,fly_ball
69.7,12,single,line_drive
99.5,-6,field_out,ground_ball
82.9,63,field_out,popup
92.3,52,field_out,fly_ball
88.4,29,field_out,line_drive
75.1,66,field_out,popup
89.2,30,field_out,fly_ball
80.5,62,field_out,popup
102.5,27,home_run,line_drive
91.3,18,field_out,line_drive
78.5,7,field_out,ground_ball
100.6,26,field_out,line_drive
101.5,37,field_out,fly_ball
95.9,-11,field_out,ground_ball
108.5,-13,field_out,ground_ball
52.1,-4,field_out,ground_ball
56.1,-76,field_out,ground_ball
82.4,-31,field_out,ground_ball
87.2,46,field_out,fly_ball
93.1,40,field_out,fly_ball
71.7,-25,force_out,ground_ball
81.7,63,field_out,popup
93.1,-17,single,ground_ball
79.6,-9,single,ground_ball
68.7,15,single,line_drive
101.2,42,sac_fly,fly_ball
95.5,33,field_out,fly_ball
108.5,18,field_out,line_drive
67.1,-6,field_out,ground_ball
100.3,46,field_out,fly_ball
94,42,field_out,fly_ball
88.9,35,field_out,fly_ball
72.9,49,field_out,fly_ball
100.6,54,field_out,fly_ball
86.1,39,field_out,fly_ball
109.2,14,single,line_drive
84.3,-21,field_out,ground_ball
105.4,-14,field_out,ground_ball
80.8,-25,field_out,ground_ball
101.8,6,single,line_drive
98.8,-15,field_out,ground_ball
68.1,30,single,line_drive
82.6,-41,field_out,ground_ball
100.1,3,single,ground_ball
79.6,12,field_out,ground_ball
67.9,33,single,fly_ball
96.1,18,field_out,line_drive
88.5,-11,field_out,ground_ball
98.7,-5,field_out,ground_ball
92.7,39,field_out,fly_ball
88.2,57,field_out,fly_ball
87.9,-21,field_out,ground_ball
101.2,4,single,ground_ball
90.2,19,double,line_drive
108.8,32,home_run,fly_ball
97.7,-19,single,ground_ball
114.6,-10,field_out,ground_ball
100.3,8,single,ground_ball
103.9,8,grounded_into_double_play,ground_ball
76,-27,field_out,ground_ball
99.6,-7,field_out,ground_ball
97.7,-17,field_out,ground_ball
83.8,59,field_out,popup
74.9,34,field_out,fly_ball
75.1,6,field_out,ground_ball
108.3,24,home_run,line_drive
91.6,62,field_out,popup
116.9,18,home_run,line_drive
90.1,20,field_out,line_drive
111.2,9,single,line_drive
94.2,4,field_out,ground_ball
99,4,field_out,ground_ball
73,-3,field_out,ground_ball
105.8,17,double,line_drive
77.6,36,field_out,fly_ball
100,12,double,line_drive
105.5,35,home_run,fly_ball
70,87,field_out,popup
81.6,42,field_out,fly_ball
78.2,41,field_out,fly_ball
86.9,24,field_out,line_drive
99.3,-14,field_out,ground_ball
74.5,-23,field_out,ground_ball
106.8,4,single,ground_ball
97.7,22,field_out,line_drive
82.4,46,field_out,fly_ball
98.5,27,home_run,line_drive
89.3,33,field_out,fly_ball
109.8,25,home_run,line_drive
80.9,-9,field_out,ground_ball
85,18,single,line_drive
87.1,0,field_out,ground_ball
89.4,-1,single,ground_ball
82.7,-23,field_out,ground_ball
85.1,57,field_out,fly_ball
77.7,35,field_out,fly_ball
106.7,28,home_run,fly_ball
104.6,7,field_out,line_drive
105.1,40,home_run,fly_ball
102.3,15,single,line_drive
96.1,9,single,line_drive
104.9,30,home_run,fly_ball
76.1,64,field_out,popup
88.2,59,field_out,fly_ball
49.5,-65,field_out,ground_ball
101.1,-5,single,ground_ball
101.9,0,field_out,ground_ball
99.9,49,field_out,fly_ball
64,-15,field_out,ground_ball
83.5,47,field_out,fly_ball
98.5,-7,grounded_into_double_play,ground_ball
96.3,8,field_out,line_drive
96.9,44,field_out,fly_ball
82.2,-4,field_out,ground_ball
100.9,45,field_out,fly_ball
82.9,47,double_play,fly_ball
87.6,-10,field_out,ground_ball
84.1,57,field_out,fly_ball
69.3,13,single,ground_ball
105.3,0,grounded_into_double_play,ground_ball
67.1,20,single,line_drive
115,-25,grounded_into_double_play,ground_ball
97.2,44,field_out,fly_ball
112.3,3,single,ground_ball
95.4,32,field_out,fly_ball
77.4,-49,field_out,ground_ball
90.2,63,field_out,popup
95,46,field_out,fly_ball
102.8,34,field_out,fly_ball
107.6,24,home_run,fly_ball
78.2,-23,field_out,ground_ball
56.6,-13,field_out,ground_ball
85.2,-2,field_out,ground_ball
82.7,-22,field_out,ground_ball
69.7,76,field_out,popup
102.1,9,field_out,line_drive
91.4,5,field_out,ground_ball
92.9,-2,grounded_into_double_play,ground_ball
103.3,-7,single,ground_ball
98.3,55,field_out,popup
76.4,-2,single,ground_ball
104.8,7,field_out,line_drive
67.7,56,field_out,popup
82.8,52,field_out,fly_ball
89.9,30,field_out,line_drive
62.2,10,field_out,ground_ball
87.4,14,triple,line_drive
86,64,field_out,popup
99.4,6,field_out,line_drive
98.6,5,field_out,ground_ball
84.8,47,field_out,fly_ball
88.5,14,single,line_drive
85.2,3,field_error,ground_ball
100.4,30,home_run,fly_ball
99.7,15,field_out,line_drive
97.5,-15,single,ground_ball
106.7,0,single,ground_ball
68.9,-18,field_out,ground_ball
96.3,56,field_out,fly_ball
95.5,-2,field_error,ground_ball
101.5,4,field_out,ground_ball
96,64,field_out,popup
75.6,18,single,line_drive
57.1,-22,field_out,ground_ball
71.9,-17,grounded_into_double_play,ground_ball
66.3,-51,single,ground_ball
96.8,2,double,ground_ball
101.5,11,single,line_drive
92.2,-20,field_out,ground_ball
55.9,-81,field_out,ground_ball
92.9,9,field_out,line_drive
93,-5,field_out,ground_ball
98.2,28,double,line_drive
89.9,14,single,line_drive
76.1,24,single,line_drive
103.4,-17,grounded_into_double_play,ground_ball
86.6,28,sac_fly,line_drive
85.1,18,single,line_drive
93.2,-37,grounded_into_double_play,ground_ball
99.8,18,single,line_drive
90.4,72,field_out,popup
83.6,14,double,line_drive
73.5,69,field_out,popup
77.5,-30,field_out,ground_ball
87.1,-32,field_out,ground_ball
96.9,-11,grounded_into_double_play,ground_ball
84.4,82,field_out,popup
96.3,-4,field_out,ground_ball
88,-3,force_out,ground_ball
95.8,17,double,line_drive
105.6,-20,field_out,ground_ball
100.2,14,single,line_drive
96.7,55,field_out,fly_ball
76.1,18,single,line_drive
98.6,-21,field_out,ground_ball
105.1,44,field_out,fly_ball
100.9,17,double,line_drive
65.9,-15,field_out,ground_ball
91.4,-14,field_out,ground_ball
51.7,34,field_out,popup
98.5,-1,force_out,ground_ball
86.6,-5,field_out,ground_ball
88.8,30,field_out,line_drive
80.2,-3,field_out,ground_ball
77.2,-18,force_out,ground_ball
83.4,37,field_out,fly_ball
97.9,-10,field_out,ground_ball
96.1,-14,single,ground_ball
82,-11,field_out,ground_ball
70.8,33,single,fly_ball
87.2,-17,field_out,ground_ball
89.4,-27,force_out,ground_ball
76.5,87,field_out,popup
75.6,-12,field_out,ground_ball
90.6,54,field_out,fly_ball
86.4,23,field_out,line_drive
86.1,17,field_out,line_drive
69.5,-10,field_out,ground_ball
91.7,-6,field_error,ground_ball
99.2,23,double,line_drive
67.6,53,field_out,popup
109.5,22,home_run,line_drive
52,-50,field_out,ground_ball
98.3,-6,field_out,ground_ball
89,-2,field_out,ground_ball
106.5,-4,force_out,ground_ball
79.1,-2,grounded_into_double_play,ground_ball
95,15,single,line_drive
90.5,75,field_out,popup
85.6,71,field_out,popup
65.1,-50,force_out,ground_ball
55.3,7,field_error,ground_ball
98.8,44,field_out,fly_ball
89.9,28,field_out,line_drive
84.5,41,field_out,fly_ball
89.1,50,field_out,fly_ball
102.4,11,single,line_drive
91.8,-32,single,ground_ball
108.4,12,field_out,line_drive
42.6,-67,field_out,ground_ball
108.3,9,single,line_drive
86.3,12,field_out,line_drive
64.2,29,single,line_drive
105.8,6,field_out,ground_ball
93.4,48,field_out,fly_ball
89.1,10,field_out,line_drive
98.3,-19,fielders_choice,ground_ball
82.3,23,single,line_drive
107.5,19,double,line_drive
82.3,6,field_out,ground_ball
98.1,11,field_out,line_drive
100.7,12,field_out,line_drive
95,23,field_out,line_drive
99.2,10,single,line_drive
96.6,-14,single,ground_ball
100.3,27,field_out,line_drive
99.7,39,home_run,fly_ball
53,-43,field_out,ground_ball
79.9,-38,field_out,ground_ball
91.2,25,field_out,line_drive
102.2,-5,force_out,ground_ball
83.5,37,field_out,fly_ball
80.7,31,field_out,fly_ball
64,30,field_out,line_drive
103,32,home_run,fly_ball
94.3,46,field_out,fly_ball
102.8,-1,grounded_into_double_play,ground_ball
95,52,field_out,fly_ball
95.1,17,single,line_drive
95.4,37,field_out,fly_ball
